"","COMMENT_ID","AUTHOR","DATE","CONTENT","CLASS","key","YID"
"1716","z12wuxjqmqjbyjab404cidxofne4ftup35c","Trygve Nilsen",2015-05-25 19:48:16,"I felt old when I realized that this song was 5 years old...<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1717","z13iuzxghsypjtfwy04ccnewbqbde3qwea0","<U+0421><U+0435><U+0440><U+0433><U+0435><U+0439> <U+0410><U+043D><U+0434><U+0440><U+0435><U+0435><U+0432><U+0438><U+0447>",2015-05-25 18:00:22,"love Shakira!<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1718","z13yi50hjzqgitubv04cfhzyby3ystsrh5g","adey lanre",2015-05-25 16:39:15,"One of the best song of all the time<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1719","z13udxpqgtnnxt10o232vhgbspnveld0c","bossdon redhouse",2015-05-25 15:53:41,"I really am madly in love with this woman!!<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1720","z13ywdzqsnmjhts2v22qzrhpxzn5frizg04","Eidya Pal",2015-05-25 14:43:55,"i totally love this song. absolutely fantastic! i love ya shakira!<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1721","z135znoyckynyhfyc04cj1qzturycx24aw40k","Ed Garcon",2015-05-25 14:05:41,"im still watching in 2015<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1722","z13uxtggrz25vlgcy225xf5yqweagnrra04","rachel perez",2015-05-25 14:05:18,"the song is sad<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1723","z13ijbpyhnvtddsue223c3pgilfjs3pmv","Ibtihal Baho",2015-05-25 11:21:16,"goood<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1724","z13cvpcyiqr5xnfmj235exiwvlqre514d04","Viv Varghese",2015-05-25 08:59:50,"The best FIFA world cup song for sure.<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1725","z12csjyqqru3tvlcb22hz3vrrn3jzfzyg04","Thiago Andrade",2015-05-25 08:08:49,"Nice vídeo shakira good<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1726","z12bfraboyajftgbz04ccbkr3xjxfxyxsew","Abdullah Fawzi",2015-05-25 06:25:22,"coby this USL and past :<br /><a href=""http://adf.ly"">http://adf.ly</a> /1HmVtX<br />delete space after y<U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1727","z132svd4fvq1wntfd221w5szfzezjri2r","Abdullah Fawzi",2015-05-25 06:23:24,"see this<br /><a href=""http://adf.ly"">http://adf.ly</a> /1HmVtX<U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1728","z13xy3naqwneytjyb04cjdb54luwyjk4alo0k","Nash Alema",2015-05-25 03:09:41,"Waka waka<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1729","z12qufrhtzvrzztje04chhmadyu3glopkm00k","Russian soldier sniper",2015-05-25 02:38:54,"she is beautiful but it is not American!<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1730","z121ireiytz2f1xzz04cc5fznlnchb1jphg","Toby Bywater",2015-05-25 01:47:45,"Thumbs up if your watching in 2015<U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1731","z13wgdwwuralul0ki23fuxqxvrbmunwkf","Mohammed Yousef",2015-05-24 22:42:30,"ILOVETHISSONG<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1732","z12hsre40qqswblvg22kvlrhgznxul1xu04","JH Simene",2015-05-24 22:24:17,"Subscribe me please. i&#39;ll promise i&#39;ll sub back<U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1733","z13uw5rqqwu4ufqli224fvzryy2vwlyk4","MmmHmmm",2015-05-24 20:38:33,"Lamest World Cup song ever! This time FOR Africa? You mean IN Africa. It wasn&#39;t a Live Aid event or something. She made it seem like a charity case for them instead of a proud moment. Where was Ricky Martin when you needed him! SMH<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1734","z13lhxc4yoidt5hdn23jydg5nkuehblxs04","Angelica Figueroa",2015-05-24 20:29:41,"My friend Sam loves this song<U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+0001F60A><U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1735","z12zcxyjxof0ihx4w04cf1gojz3zwnty4ts0k","Syed Akbar Ali",2015-05-24 19:33:39,"Check out this video on YouTube:<U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1736","z134ufywgmy5yny1223bvdkxvleyjj2ik04","Oreoluwa Ajjayi",2015-05-24 16:05:33,"I love you<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1737","z12uvzpw4tufgf2qw04chd5abu3uvf4rw5o","Eric Gonzalez",2015-05-24 15:35:03,"To help shakira become the first female to hit 1billiom views, I&#39;ve decided to watch this Video at least one a day. Everyday! Shakifans we r so close just hit the replay button !!!<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1738","z13zj535dsqgcfyot04cixgics3zdrspsqw0k","<U+202B><U+0643><U+064A><U+0643><U+0647> <U+0648><U+0633><U+062A><U+0627><U+064A><U+0644><U+064A> <U+0641><U+064A><U+0643><U+0647> <U+0643><U+064A><U+0643><U+0647> <U+0648><U+0633><U+062A><U+0627><U+064A><U+0644><U+064A> <U+0641><U+064A><U+0643><U+0647><U+202C><U+200E>",2015-05-24 14:57:52,"ILove shakira <U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1739","z13it35hwti1uf0ea22ju5dxoyqiubdso","Tierra Carbon",2015-05-24 14:21:54,"It was  cool   the best   song ever  <U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1740","z133xfvjenv5vfr0o22nhfrawr2ve3gp004","Lala Ella",2015-05-24 14:16:59,"OMG LISTEN TO THIS ITS SOO GOOD!! :D<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1741","z13azdiwulmkf5kmr22cwbpq1zrntfxby04","Alexander Solli",2015-05-24 12:32:18,"My uncle said he will stop smoking if this comment gets 500 likes! Please like this comment! Thanks.<U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1742","z13lih3oztyagltwo04ceh3rezv2hfx5aj4","Arvind Pandey",2015-05-24 11:55:30,"nice song<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1743","z12ui12j5ti4dnyaa04cezhbnuuchl05ckc0k","Abdou Abdou",2015-05-24 10:01:03,"waka waka<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1744","z12lth44woywehejy04cilgh2lejztjapi0","MOHAMED THASLEEM",2015-05-24 07:03:59,"super music<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1745","z13cyndpyk2vefcyo04ce1ib5wrbxjqxuvk0k","Haolin Tan",2015-05-24 03:55:10,"How could 108k people dislike this song or video<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1746","z13durqh1sb4iv14q04cep3jenmavh4ajqg0k","Lupitaochoa Dieciseis",2015-05-24 03:02:38,"Love it!!!!!!!!!!!!!!!!<U+0001F49C><U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1747","z13rg14qosy3uvqz204cf1eaotyyjbyx1ec","Carmen W",2015-05-24 01:36:23,"I swear Shakira keeps getting more and more gorgeous! She definitely looks more gorgeous with her hair this way than super curly.<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1748","z12uu1ni2uqrvzfhf04cflg4ezqmjnfzzu00k","Hamilton44",2015-05-23 22:08:55,"Youtube comments be like<br />This is so 5 years ago. <U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1749","z13teltr2ljvx1cgd04cihnpetm1xlwxm3g","Leedl bagginshield",2015-05-23 21:27:36,"it pisses me off a bit that blank space has more views (868 mio) than this. meh <U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1750","z12jwtvwcrmks1xbe04ch5nikwnscb4iqr40k","Athena Gomez",2015-05-23 20:45:58,"Your the best<U+2663><U+2665><U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1751","z13zt31xrsrvcxtsz23dgvob4y21t3ppt04","Athena Gomez",2015-05-23 20:44:51,"I love you  ;p<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1752","z12iyf2wkybwerg5104cddairnrzf5vwoog0k","Anastasia Trevla",2015-05-23 18:35:07,"I love  Shakira !!!!!! <U+2764><U+0001F3B5><U+0001F3B6><U+0001F3BC><U+0001F3B8><U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1753","z13rgdjjjzmkuhnvf23dd1wxkqzwvjiij04","Jessica Onyekwere",2015-05-23 17:42:14,"This song is special, because is a song for Africa  and I am an African <U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1754","z13fyrra1pres5hbj04chzwabkels11pe5c","GamingWith Kim",2015-05-23 17:40:19,"&lt;3 this song so much.SHAKIRA YOUR A REALLY GOOD ARTIST.<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1755","z13cw35rwznvud1jt04cgl4zfpaqxj2z4qg0k","Raphael Lipusch",2015-05-23 17:07:04,"I love shakira<br /><U+2764><U+2764><U+2764><U+2764><U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1756","z13isvpjcwadtnxfa23sdd0ipp20wzxdd","rtfamily",2015-05-23 16:45:03,"Definitley the song for 2010 when im not listening to gypsy SHAKIRA ROCKS<br /><span class=""proflinkWrapper""><span class=""proflinkPrefix"">+</span><a class=""proflink"" href=""https://plus.google.com/101721377578919894134"" oid=""101721377578919894134"">shakiraVEVO</a></span><U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1757","z12wu1hapwjnvdrwe04cdj4ogu31cpjgnbw","KAM IL",2015-05-23 16:06:50,"I remember that torunament like it was today.<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1758","z122s1uitnfitv4ru04cet2jquumwz1zsyc0k","Madalynn Miller",2015-05-23 12:51:30,"Thank you. Please give your email. <U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1759","z13iefh5fqbhincpi04cfrcaxxzuwfdpgtc0k","ashwini praveena",2015-05-23 12:47:50,"beautiful<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1760","z12dsplrsvfauj5ej222hhnyyxzffreei","Karol Martinez Restrepo Martinez",2015-05-23 12:16:41,"Like<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1761","z12ps3yhzryuzlg4504cezaxkwrjx3cpkgg","Hidayet Özsoy",2015-05-23 10:46:16,"Shakira you are so beautiful. You are lovely, lively.. We love you.<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1762","z13lvdcijuj5znbge04cc1iawv3eezsbbjo","<U+0420><U+0443><U+0441><U+0442><U+0435><U+043C> <U+0410><U+0445><U+043C><U+0435><U+0442><U+043E><U+0432>",2015-05-23 10:13:32,"GREAT!!!<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1763","z13cgt0yjtnaxfivx23xx1iwgoymxhu5504","Orlando Saeroon",2015-05-23 09:50:45,"Best World Cup Song<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1764","z123ydw50qjkfzm5s04cdlzziubxtz0ijfk","redouane najja",2015-05-23 08:57:27,"Fuck it was the best ever 0687119038 nummber of patrik kluivert his son share !<U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1765","z13bchrxcyruufz4004chdjrzobevxc45ug0k","Manish Ray",2015-05-23 08:55:07,"This song is so beauty",0,"Shakira","pRpeEdMmmQ0"
"1766","z12wwjbpsru3dnrkk22ec1qrjm2fzdmte","Misako Detenamo",2015-05-23 07:27:41,"I heard this when I was only 6 years old and I still love it<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1767","z12zfrwpllnfh34pz04ccvurqymehl5jdmo0k","Naseeb Jan",2015-05-23 07:12:18,"nice song<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1768","z13zibwb3vaczhraj04cct2hppnuwtbwjq00k","Martis Zelvis",2015-05-23 05:49:17,"waka waka:-):-):-)<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1769","z12zujgautikhxpn122mixwjkwavuldmd","alejandro rojas",2015-05-23 03:50:04,"Oh my god go to 1 billion of replay i love shakira<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1770","z13aznjg2ojwjlknm23yjbt4uniuepuxs04","Dunrell Pinder",2015-05-23 02:57:54,"i love her<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1771","z12ijbn5grjidp3vj23psvhyjvv2djpol04","Angie Vazquez",2015-05-23 02:51:23,"I love this song &amp;I love shakira&lt;333<U+2661><U+2661><U+2661><U+2661><U+2661><U+2661><U+2661><U+2661><U+2661><U+2661><U+2661>«33<U+2606><U+2606><U+2606><U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1772","z13wd3dwlrifgl3mj22vcdci0yiaubueb","Hermen De Greef",2015-05-22 21:46:43,"Yea stil the best WK song ever<br />Thumbs up of you think the same<br /><U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1773","z13psdarpuzbjp1hh04cjfwgzonextlhf1w","bilal bilo",2015-05-22 20:36:36,"I liked<br /><U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1774","z13qitsgikv1szy2023jzjdg3pike1yw004","twee gekkos",2015-05-22 20:10:26,"I like this song <U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1775","z13csdjytri2zxib404cf52g5szadlnbmf0","Robin Turnbull",2015-05-22 18:19:26,"i like it :)<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1776","z12xdzogizvptt10e221cxqx2uvsslggp04","Jobs Ho <U+4F55><U+796F><U+55AC>",2015-05-22 13:23:20,"Waka waka !!!<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1777","z12jdvqjrquct3bdj22yizigauehxj4ew","Lucia Scarlet",2015-05-22 11:56:53,"Amazing song<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1778","z13ldttruqm1x1wsz23qcdlq4saefnkew","Wiki Smolinska",2015-05-22 09:47:17,"Cool song <U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1779","z13dfprydrvlvl4u323qy515dzzgtzeej","black tiger",2015-05-22 05:23:38,"i love u  shakira<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1780","z13oxvzqrzvyit00322jwtjo2tzqylhof04","Octavia W",2015-05-22 02:33:26,"Waka waka <U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1781","z13egzvw2peys54lo221i3zxjxucfbski","Elena Macchiaverna",2015-05-22 01:21:46,"this song sucks<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1782","z13lgjxz2teyzdxmu23ze3ng1qmjgbsme","The Emerald Minecraft",2015-05-22 00:47:50,"Lol I love this song<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1783","z13qel3p2qaoexzhh04cjxniunrpzrtjro40k","Shakira Forever",2015-05-22 00:36:04,"Shakira<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1784","z134y1ki5svvwt43i23wz5kqsxmaettuu","AlabaGames",2015-05-22 00:31:43,"Subscribe my channel  I RECORDING FIFA 15 GOALS WATCH NOW :D<U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1785","z12gsna4hquwjhkfd22udv3gtmjtjr5ta","Tillolo79",2015-05-21 22:54:24,"Wow...5 years<br /><U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1786","z13chhog1nbldb2xp04cgtkxcx35z1djpf0","Free Video Tv",2015-05-21 21:15:41,"subscribe to me and I wil subscribe to you back<U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1787","z13cdr2rzsjxxtmjj04cinebunydzthitmk0k","Olda87 CZ",2015-05-21 18:12:34,"You best singer<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1788","z12rsvvxiwi0j5hat04ccbjg4kjtihhox5o","<U+0414><U+043C><U+0438><U+0442><U+0440><U+0438><U+0439> <U+0413><U+0430><U+0432><U+0440><U+0438><U+043B><U+043E><U+0432>",2015-05-21 16:29:03,"5 years soon!<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1789","z13fupk5zkfpjhnws04chl4w3zf0dnkrkl40k","Berthe Etale Bengue",2015-05-21 15:34:32,"Like<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1790","z121fvtbjuq0endru04cfjfofknoyteh3jk","liliana ciancio",2015-05-21 14:52:58,"Wanderfol is love or miusic<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1791","z13wxxjz4ozfcjom122ushyqfru5uxlk5","Diego Donzelli",2015-05-21 14:51:22,"waka waka<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1792","z133ibkihkmaj3bfq22rilaxmp2yt54nb","Debora Favacho (Debora Sparkle)",2015-05-21 14:08:41,"BEST SONG EVER X3333333333<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1793","z13pfdriymyhzlhwu04chlfgtprmdfbitzs0k","<U+6797><U+601D><U+9CF3>",2015-05-21 12:35:28,"Very pleasant to hear, haha, good.<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1794","z123eldrazr3wlyd222zitmg1y2jin1rf04","Mahya Roohi",2015-05-21 08:19:31,"love!!!!<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1795","z13tuhvy3vmwxbprk04ci35w5luiwfi4lgk","strong heart",2015-05-21 08:00:58,"wow",0,"Shakira","pRpeEdMmmQ0"
"1796","z12zi5bjouv2tbalt23cvzbymuaayju5d04","Ec Martinez",2015-05-21 02:28:12,"Waka waka eh eh<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1797","z12uftdyclu0s1mbc04cffvjlrukxpl5zdg","Napoleon Maldia",2015-05-21 01:53:33,"Cutie girl and beautiful song",0,"Shakira","pRpeEdMmmQ0"
"1798","z13ccr5putughnbke23ui3kg5mjvhzzyh04","Camila Rodrigues",2015-05-21 01:27:39,"Love you shkira<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1799","z12muzijetuwf3qgm04ce1nafxvtj535ao40k","Trollsif Stalin",2015-05-21 01:05:19,"I believe that soccer promotes terrorism. Bad choice, Shakira.<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1800","z12kchhgyvetifahq04cez1gdnfhfltxvcg","Ayano Hattori",2015-05-21 00:04:37,"I loved this song when I was in my teenage years!<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1801","z13gut2zbtidsnbew23sylmaxrfxhrimv","John Wilkie",2015-05-20 19:35:54,"Lip synch is terrible<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1802","z12xi1iaory1jvmlu23xfrayazjrv3jlj","Lili<U+2665>",2015-05-20 17:20:19,"Shakira is different :) She is so happy all the time and she is spending for Africa :)<br />She can dance , sing and she speaks 4 languages<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1803","z13fzxyw3q3bupy0w22oc3wrmu2qdtmu4","Lucas Bonini",2015-05-20 17:15:30,"Gusttavo Lima Você não me conhece <br />Check out<U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1804","z13vuf3jnrncwzree22ac3sils25edx4h04","ibrahim kula",2015-05-20 16:53:38,"Best world cup offical song<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1805","z134htyq0xbgvvowg04cehpiox35d5chu1s","THE GAMER OF TOMORROW",2015-05-20 14:56:07,"5 years ago damn <U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1806","z12tuvbodnn5ipp3o22mxnarfnnrxbq4z04","Basanagowda Policepatil",2015-05-20 14:47:02,"Very nice",0,"Shakira","pRpeEdMmmQ0"
"1807","z131uprw3qv4w5iou04cjbbgtvjedpoonvs0k","Ruchira Naidu",2015-05-20 14:34:27,"Help shakira&#39;s waka waka be the first song by a female artist to reach 1 billion views.<br />(dark horse is ahead by roughly 100 million more views, and roar has only 50 million more views)<br /><a href=""https://www.youtube.com/watch?v=pRpeEdMmmQ0"">https://www.youtube.com/watch?v=pRpeEdMmmQ0</a><U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1808","z130ilq4jomxx1poy04cjvniyzbqjzrjpqc0k","Play Now",2015-05-20 10:06:29,"like me<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1809","z12guhfqxzvgy3sxc04ccblrqxbmvperiqg0k","vimal singhania",2015-05-20 09:48:09,"SHAKIRA SONG WAKA WAKA<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1810","z12bf3fptyfkzh44n04cdbxbnyanujcy2u00k","Dara O",2015-05-20 02:39:10,"So underrated better<br />Than  Katy perry :/ but in not saying Katy is bad but she has no meaning to her songs. Shakira has<br />Meaningful songs these are the songs which bring memories and vibe&#39;s. I will miss it.   <br />   <U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1811","z130g5myrnncvnns3225s5jqjkqwi5de2","Samuel Hsu",2015-05-20 02:24:46,"I love this song and expect the World Cup .<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1812","z13zwzgpxmihuzumx23mxf2agufctlajp04","Matheus Ribeiro",2015-05-20 01:41:33,"Good times ...<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1813","z13qfn5yusqoslnn222dutdw4yqmhzhej","LiveLikeLien x",2015-05-20 00:57:56,"It makes me happy instantly, and makes me forgot everything bad happening!<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1814","z12ivloo2snustjpe04cdbf5bknuudrxpdw","LiveLikeLien x",2015-05-20 00:57:28,"Love this song so much! One of my faves! Xxx<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1815","z13oc3rzqy2pwxors04cflibxy2zutsakz40k","Kalle Eklund",2015-05-19 23:29:31,"Hi, nice song Shakira! (Sorry for bad Brazilian)<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1816","z125trmyqrbaijwhf04cctobjlq4ixy4gz00k","Mohamed Anhari",2015-05-19 23:02:25,"BEST SONG! GO SHAKI :D<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1817","z12binsaxx3yiti1322df3pgvmqgurgp104","SmokinBlue",2015-05-19 22:08:37,"THIS IS SHIT AND SOOOOO AUTOTUNED<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1818","z12nivexgtecgn3dd233jpupkve4gztnk","Tomke Brate",2015-05-19 20:02:18,"....I stil lisening this :)<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1819","z13nshrbexf5xnur204cjvtimtu0xrnwm4o","KILLER SVK",2015-05-19 19:12:17,"sexy shakira<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1820","z124dtzgsrbsw1kxh04cgpdjqlv3ghegsms0k","LaiLa Steudle",2015-05-19 19:06:50,"I love you Shakiria!!!!!!<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1821","z12uyzyjxtysunbmn235efxoisv3ena4q04","LaiLa Steudle",2015-05-19 19:05:28,"Me and my aunt love this song!!!!!<U+FEFF>",0,"Shakira","pRpeEdMmmQ0"
"1822","z12jxbfwpnr2u3g1z23sshzxdobre3x0f","nosa bella",2015-05-18 22:19:53,"I subscribed it<br /><U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1823","z13rv5wieu2fdnogl04cdl0bdmjuunpwcnk0k","C Williams",2015-05-18 21:51:36,"Check out this playlist on YouTube<br /><U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1824","z12yhleh5k2lcxtr304chn2gatiwur3xhz40k","Lizle Productions",2015-05-16 11:33:22,"Top three Shakira songs (my choice) <br /><br />1- Waka Waka (it&#39;s time for Africa)<br /><br />2- Can&#39;t remember to forget you <br /><br />3- Empire<br /><br />Like this comment if u like Shakira <U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1825","z122tvoquqzuirdhu04cfbfznza2jt05juk0k","gamila Khalil",2015-05-14 19:02:59,"Check out this video on YouTube:<U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1826","z13jgncbqw2cwjroj04cfxjisoyrsj2z4kw0k","Nancy Kiragu",2015-05-12 11:48:27,"Check out this playlist on YouTube:Central <U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1827","z13ri55z2su3xp2v123ie1ywjn31zj0sl","RezAIIDay",2015-05-11 19:01:00,"If you could take time &amp; spare a min to read this, then thank you. <br /><br />Im a rapper, if we&#39;re gonna be honest theres thousands maybe even millions<br /><br />of those in the world but not too many with ambition, dedication &amp; passion.<br /><br />I don&#39;t have money for huge YouTube advertisements or incredible music videos<br /><br />so all im left with is comments to expose my music.<br /><br />If you could take a moment and give me a chance ill make you a believer<br /><br />I would love? nothing more than a loyal following on YouTube. For anyone who <br /><br />Reads this could you press the &quot;THUMBS UP&quot;  others will see it.<br /><br />Doing so will help me push closer to my dream :) Thank You<U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1828","z13dhjwwakylwb1ed23vd1mpsmnju5n0o","GALAXIAN HD",2015-05-09 16:51:31,"please visit my channel<U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1829","z13lwva51nepgdxi404ceffbmqnfgje410c","<U+202B><U+0627><U+0646><U+0633> <U+0627><U+0644><U+063A><U+0627><U+0645><U+062F><U+064A><U+202C><U+200E>",2015-05-09 00:09:35,"Pleas subscribe my channel GamezZMTA<U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1830","z13axdfy2v21eltyr04cib5jvzz3etij0g0","GamezZ MTA",2015-05-09 00:08:26,"Pleas subscribe my channel<U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1831","z12rvnaqcprqe1jmt23fynpy0ziidrrzg04","joory amora",2015-05-09 00:07:53,"Pleas subscribe GamezZ MTA my channel<br /><U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1832","z12nsvmo4yrifjeg504cfdvrhm2vt5p4wfg","Simon Morales",2015-05-08 20:28:10,"cool song check out my animal trafficking petition.<br /><a href=""http://www.thepetitionsite.com/387/433/550/stop-animal-trafficking/?cid=headerClick"">http://www.thepetitionsite.com/387/433/550/stop-animal-trafficking/?cid=headerClick</a><U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1833","z13oxjdhkxzqyti1123rvxox2om4fpqqt04","Felipe Browne",2015-05-08 01:52:42,"Check out this video on YouTube: <U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1834","z12ohx343rfzs3nmz22rfnzbkqvqtnxwt04","CliP ArT shoW",2015-05-06 07:40:02,"Subscribe and Win a CAP<br />       <U+2606><U+2606><U+2606><U+2606><U+2606><U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1835","z13tgdxgmputf1xfk22jjzhqgpi4v3xo104","Pauline Martinez",2015-05-06 03:21:12,"Check out this playlist on YouTube:<U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
"1836","z13zhngyrsyeffkvf22cjvtofreiub1lp","Hawa Bah",2015-05-03 17:20:32,"Hey guys love this but check out this girl name cause she knows how to dance so search up ej ba dancing.<U+FEFF>",1,"Shakira","pRpeEdMmmQ0"
